2024-10-11 16:47:43.626: 
parameters:agent_test_episodes: 20
batch_num_per_epoch: 250000
device: cuda:0
env_name: ALE/SpaceInvaders-v5
epsilon_for_test: 0.05
epsilon_max: 1.0
epsilon_min: 0.1
exp_name: ALE-SpaceInvaders-v5_2024-10-11-16-47-43
exp_path: ../exps/dqn/
exploration_steps: 1000000
gamma: 0.99
held_out_states_num: 1000
learning_rate: 0.00025
mini_batch_size: 32
model_update_freq: 4
n_times: 5
no_op_max: 30
phi_channel: 4
replay_buffer_size: 1000000
replay_start_size: 50000
save_model: true
screen_size: 84
seed: 0
skip_k_frame: 4
step_c: 10000
training_steps: 50000000

2024-10-11 16:47:43.728: env id: ALE/SpaceInvaders-v5 |repeat_action_probability: 0 
2024-10-11 16:47:43.728: screen_size: 84 | grayscale_obs:True 
scale_obs:False | action space size: 6
remove flickering: True | frame skip: 4
state space shape: (210, 160, 3) 
2024-10-11 16:47:44.021: optimizer: RMSprop (
Parameter Group 0
    alpha: 0.95
    centered: False
    differentiable: False
    eps: 0.01
    foreach: None
    lr: 0.00025
    maximize: False
    momentum: 0
    weight_decay: 0
)
2024-10-11 16:57:02.234: 1 test start:
2024-10-11 16:57:14.319: 1 avg_reward: 226.0
2024-10-11 16:57:14.319: 1 avg_steps: 661.8
2024-10-11 16:57:14.319: 1 epsilon: 0.8199091
2024-10-11 16:57:14.319: 1 q: 0.18269837
2024-10-11 17:07:43.702: 2 test start:
2024-10-11 17:07:56.733: 2 avg_reward: 286.8
2024-10-11 17:07:56.734: 2 avg_steps: 695.3
2024-10-11 17:07:56.734: 2 epsilon: 0.5946913
2024-10-11 17:07:56.734: 2 q: 0.48272246
2024-10-11 17:17:48.803: 3 test start:
2024-10-11 17:18:00.160: 3 avg_reward: 242.75
2024-10-11 17:18:00.161: 3 avg_steps: 581.75
2024-10-11 17:18:00.161: 3 epsilon: 0.3696147999999999
2024-10-11 17:18:00.161: 3 q: 0.60470206
2024-10-11 18:06:02.543: 4 test start:
2024-10-11 18:06:14.463: 4 avg_reward: 53.0
2024-10-11 18:06:14.464: 4 avg_steps: 630.6
2024-10-11 18:06:14.464: 4 epsilon: 0.14439519999999995
2024-10-11 18:06:14.464: 4 q: 0.75846326
2024-10-11 18:16:44.561: 5 test start:
2024-10-11 18:16:57.065: 5 avg_reward: 215.0
2024-10-11 18:16:57.065: 5 avg_steps: 649.2
2024-10-11 18:16:57.065: 5 epsilon: 0.1
2024-10-11 18:16:57.065: 5 q: 0.9730642
2024-10-11 18:27:26.704: 6 test start:
2024-10-11 18:27:38.984: 6 avg_reward: 224.75
2024-10-11 18:27:38.984: 6 avg_steps: 641.05
2024-10-11 18:27:38.984: 6 epsilon: 0.1
2024-10-11 18:27:38.984: 6 q: 1.0755235
2024-10-11 18:38:07.126: 7 test start:
2024-10-11 18:38:21.539: 7 avg_reward: 253.0
2024-10-11 18:38:21.539: 7 avg_steps: 737.75
2024-10-11 18:38:21.539: 7 epsilon: 0.1
2024-10-11 18:38:21.539: 7 q: 1.2238976
2024-10-11 18:48:51.333: 8 test start:
2024-10-11 18:49:03.740: 8 avg_reward: 304.25
2024-10-11 18:49:03.740: 8 avg_steps: 629.05
2024-10-11 18:49:03.740: 8 epsilon: 0.1
2024-10-11 18:49:03.740: 8 q: 1.3930281
2024-10-11 18:59:34.128: 9 test start:
2024-10-11 18:59:47.185: 9 avg_reward: 309.55
